gene,in_degree,out_degree,total_degree
ZNF524,3,0,3
ZNF525,3,30,33
ZNF526,3,33,36
ZNF528,3,0,3
ZNF529,3,0,3
ZNF540,3,0,3
ZNF544,3,0,3
ZNF546,3,0,3
ZNF547,3,0,3
ZNF549,3,0,3
ZNF550,3,20,23
ZNF551,3,3,6
ZNF552,3,0,3
ZNF554,3,0,3
ZNF555,3,12,15
ZNF557,3,0,3
ZNF558,3,0,3
ZNF562,3,0,3
ZNF564,3,0,3
ZNF566,3,0,3
ZNF567,3,0,3
ZNF568,3,0,3
ZNF57,3,0,3
ZNF570,3,0,3
ZNF571,3,0,3
ZNF573,3,0,3
ZNF574,3,0,3
ZNF575,3,0,3
ZNF576,3,0,3
ZNF579,3,0,3
ZNF580,3,0,3
ZNF581,3,0,3
ZNF582,3,0,3
ZNF584,3,0,3
ZNF585A,3,0,3
ZNF586,3,0,3
ZNF587,3,48,51
ZNF592,3,0,3
ZNF594,3,0,3
ZNF595,3,0,3
ZNF597,3,0,3
ZNF599,3,0,3
ZNF600,3,0,3
ZNF606,3,0,3
ZNF607,3,0,3
ZNF611,3,0,3
ZNF615,3,0,3
ZNF616,3,0,3
ZNF618,3,0,3
ZNF619,3,0,3
ZNF620,3,0,3
ZNF621,3,0,3
ZNF622,3,0,3
ZNF624,3,0,3
ZNF625,3,0,3
ZNF629,3,0,3
ZNF630,3,0,3
ZNF638,3,0,3
ZNF639,3,0,3
ZNF641,3,0,3
ZNF646,3,0,3
ZNF649,3,0,3
ZNF652,3,0,3
ZNF653,3,0,3
ZNF655,3,0,3
ZNF660,3,0,3
ZNF662,3,0,3
ZNF664,3,0,3
ZNF665,3,0,3
ZNF667,3,0,3
ZNF671,3,0,3
ZNF677,3,0,3
ZNF678,3,0,3
ZNF687,3,0,3
ZNF69,3,0,3
ZNF692,3,0,3
ZNF7,3,0,3
ZNF70,3,0,3
ZNF701,3,0,3
ZNF702P,3,0,3
ZNF703,3,0,3
ZNF706,3,0,3
ZNF709,3,0,3
ZNF710,3,0,3
ZNF713,3,0,3
ZNF717,3,0,3
ZNF718,3,0,3
ZNF721,3,0,3
ZNF729,3,0,3
ZNF74,3,0,3
ZNF740,3,0,3
ZNF746,3,0,3
ZNF75A,3,0,3
ZNF75D,3,0,3
ZNF76,3,0,3
ZNF761,3,0,3
ZNF763,3,63,66
ZNF764,3,0,3
ZNF765,3,8,11
ZNF766,3,0,3
ZNF767P,3,0,3
ZNF768,3,0,3
ZNF77,3,0,3
ZNF770,3,0,3
ZNF771,3,0,3
ZNF775,3,0,3
ZNF777,3,0,3
ZNF778,3,0,3
ZNF780A,3,0,3
ZNF780B,3,0,3
ZNF782,3,0,3
ZNF784,3,18,21
ZNF785,3,0,3
ZNF786,3,0,3
ZNF787,3,22,25
ZNF789,3,0,3
ZNF79,3,0,3
ZNF790,3,0,3
ZNF793,3,0,3
ZNF8,3,0,3
ZNF800,3,0,3
ZNF804A,3,0,3
ZNF804B,3,0,3
ZNF805,3,0,3
ZNF808,3,0,3
ZNF813,3,7,10
ZNF816,3,0,3
ZNF821,3,0,3
ZNF823,3,0,3
ZNF829,3,0,3
ZNF83,3,0,3
ZNF835,3,0,3
ZNF839,3,0,3
ZNF843,3,0,3
ZNF845,3,0,3
ZNF846,3,0,3
ZNF850,3,0,3
ZNF862,3,0,3
ZNF879,3,0,3
ZNF890P,3,0,3
ZNF99,3,0,3
ZNFX1,3,0,3
ZNHIT1,3,0,3
ZNHIT2,3,0,3
ZNHIT6,3,0,3
ZNRD1,3,0,3
ZNRF1,3,0,3
ZP3,3,0,3
ZPBP,3,0,3
ZPBP2,3,0,3
ZPR1,3,0,3
ZRANB3,3,0,3
ZRSR2,3,0,3
ZSCAN1,3,0,3
ZSCAN12,3,0,3
ZSCAN18,3,0,3
ZSCAN2,3,0,3
ZSCAN22,3,0,3
ZSCAN25,3,0,3
ZSCAN30,3,0,3
ZSCAN31,3,0,3
ZSCAN32,3,0,3
ZSWIM2,3,0,3
ZSWIM3,3,0,3
ZSWIM5,3,0,3
ZSWIM6,3,0,3
ZSWIM8,3,0,3
ZW10,3,0,3
ZWINT,3,0,3
ZXDC,3,0,3
ZYG11B,3,0,3
